file_name,method_name,line_count,complexity,code_smell_detected
session_clusterspec_prop_test.py,testClusterSpecPropagationWorker1Placement,15,1,False
session_clusterspec_prop_test.py,testCanonicalDeviceNames,27,5,False
session_clusterspec_prop_test.py,testFullDeviceNames,27,5,False
session_clusterspec_prop_test.py,testMultipleLocalDevices,45,2,True
session_clusterspec_prop_test.py,testLegacyDeviceNames,26,5,False
session_clusterspec_prop_test.py,testClusterSpecPropagationThreeServers2Graphs,60,1,True
session_clusterspec_prop_test.py,testClusterSpecPropagationThreeServers,53,1,True
session_clusterspec_prop_test.py,testClusterSpecPropagationThreeServersOneCluster,62,5,True
session_clusterspec_prop_test.py,testClusterSpecPropagationIsolation,41,1,True
session_clusterspec_prop_test.py,testClusterSpecPropagationNonIsolation,39,1,True
session_clusterspec_prop_test.py,testClusterSpecPropagationNonIsolation2Graphs,40,1,True
session_clusterspec_prop_test.py,testClusterSpecPropagationPartialRun,27,1,False
checkpoint_adapter.py,object_name,7,1,False
checkpoint_adapter.py,reshard,21,2,False
checkpoint_adapter.py,update_restore_inputs,18,1,False
checkpoint_adapter.py,create_from_checkpoint,6,1,False
checkpoint_adapter.py,is_applicable,10,1,False
checkpoint_adapter.py,get_reshard_callback,2,1,False
checkpoint_adapter.py,maybe_reshard,8,3,False
device_lib_test.py,testListLocalDevices,13,3,False
checkpoint_utils_test.py,_create_checkpoints,14,1,False
checkpoint_utils_test.py,_get_test_object,5,1,False
checkpoint_utils_test.py,testInitFromCheckpoint,23,2,False
checkpoint_utils_test.py,testInitFromDifferentNameObject,21,2,False
checkpoint_utils_test.py,init_and_verify,14,1,False
checkpoint_utils_test.py,init_and_verify,12,1,False
remote_benchmarks_test.py,run_benchmark,15,4,False
remote_benchmarks_test.py,__init__,3,1,False
remote_benchmarks_test.py,__call__,8,4,False
remote_benchmarks_test.py,__init__,6,1,False
remote_benchmarks_test.py,_run,7,1,False
remote_benchmarks_test.py,benchmark_send,18,1,False
remote_benchmarks_test.py,benchmark_worker_recv,20,1,False
remote_benchmarks_test.py,benchmark_create_vars_inside_function,19,1,False
remote_benchmarks_test.py,remote_func,2,1,False
remote_benchmarks_test.py,func,3,1,False
remote_benchmarks_test.py,remote_func,2,1,False
remote_benchmarks_test.py,func,3,1,False
remote_benchmarks_test.py,func,10,1,False
remote_benchmarks_test.py,remote_func,3,1,False
tensor_callable.py,__init__,9,1,False
tape.py,push_new_tape,4,1,False
tape.py,push_tape,3,1,False
tape.py,watch,3,1,False
tape.py,default_get_variables,2,1,False
tape.py,register_watched_variable_resolver,10,2,False
tape.py,watch_variable,6,2,False
tape.py,variable_accessed,10,2,False
tape.py,variables_accessed,16,4,False
tape.py,pop_tape,3,1,False
tape.py,__init__,2,1,False
tape.py,watched_variables,2,1,False
session_partial_run_test.py,RunTestPartialRun,21,1,False
session_partial_run_test.py,RunTestPartialRunIncomplete,10,1,False
session_partial_run_test.py,RunTestConcurrentPartialRun,16,1,False
session_partial_run_test.py,RunTestManyPartialRun,21,4,False
session_partial_run_test.py,RunTestRunAndPartialRun,8,1,False
session_partial_run_test.py,RunTestPartialRunMissingPlaceholderFeedException,7,1,False
session_partial_run_test.py,RunTestPartialRunUnspecifiedFeed,10,1,False
session_partial_run_test.py,RunTestPartialRunUnspecifiedFetch,11,1,False
session_partial_run_test.py,RunTestPartialRunAlreadyFed,12,1,False
session_partial_run_test.py,RunTestPartialRunAlreadyFetched,12,1,False
session_partial_run_test.py,RunTestPartialRunEmptyFetches,8,1,False
session_partial_run_test.py,testInvalidPartialRunSetup,7,1,False
session_partial_run_test.py,testPartialRunSetupNoFeedsPassed,7,1,False
session_partial_run_test.py,testPartialRunDirect,2,1,False
session_partial_run_test.py,testPartialRunIncompleteDirect,2,1,False
session_partial_run_test.py,testConcurrentPartialRunDirect,2,1,False
session_partial_run_test.py,testManyPartialRunDirect,2,1,False
session_partial_run_test.py,testRunAndPartialRunDirect,2,1,False
session_partial_run_test.py,testPartialRunMissingPlaceholderFeedExceptionDirect,2,1,False
session_partial_run_test.py,testPartialRunUnspecifiedFeedDirect,2,1,False
session_partial_run_test.py,testPartialRunUnspecifiedFetchDirect,2,1,False
session_partial_run_test.py,testPartialRunAlreadyFedDirect,2,1,False
session_partial_run_test.py,testPartialRunAlreadyFetchedDirect,2,1,False
session_partial_run_test.py,testPartialRunEmptyFetchesDirect,2,1,False
session_partial_run_test.py,testPartialRunDist,3,1,False
session_partial_run_test.py,testPartialRunIncompleteDist,3,1,False
session_partial_run_test.py,testConcurrentPartialRunDist,3,1,False
session_partial_run_test.py,testManyPartialRunDist,3,1,False
session_partial_run_test.py,testRunAndPartialRunDist,3,1,False
session_partial_run_test.py,testPartialRunMissingPlaceholderFeedExceptionDist,5,1,False
session_partial_run_test.py,testPartialRunUnspecifiedFeedDist,3,1,False
session_partial_run_test.py,testPartialRunUnspecifiedFetchDist,3,1,False
session_partial_run_test.py,testPartialRunAlreadyFedDist,3,1,False
session_partial_run_test.py,testPartialRunAlreadyFetchedDist,3,1,False
session_partial_run_test.py,testPartialRunEmptyFetchesDist,3,1,False
execute.py,quick_execute,40,7,True
execute.py,execute_with_cancellation,50,7,True
execute.py,execute_with_callbacks,7,2,False
execute.py,must_record_gradient,3,1,False
execute.py,record_gradient,4,1,False
execute.py,make_float,5,2,False
execute.py,make_int,9,3,False
execute.py,make_str,5,2,False
execute.py,make_bool,5,2,False
execute.py,make_type,8,2,False
execute.py,make_shape,20,4,False
execute.py,make_tensor,11,3,False
execute.py,args_to_matching_eager,56,19,True
execute.py,convert_to_mixed_eager_tensors,5,3,False
execute.py,args_to_mixed_eager_tensors,39,10,True
execute.py,_is_keras_symbolic_tensor,2,2,False
mirrored_strategy.py,_is_device_list_single_worker,38,12,True
mirrored_strategy.py,_cluster_spec_to_device_list,14,5,False
mirrored_strategy.py,_group_device_list,27,5,False
mirrored_strategy.py,_is_gpu_device,2,1,False
mirrored_strategy.py,_infer_num_gpus_per_worker,38,15,True
mirrored_strategy.py,all_local_devices,5,3,False
mirrored_strategy.py,all_devices,7,3,False
mirrored_strategy.py,__init__,6,1,False
mirrored_strategy.py,__init__,6,1,False
mirrored_strategy.py,__init__,37,9,True
mirrored_strategy.py,_use_merge_call,6,3,False
mirrored_strategy.py,_initialize_strategy,14,5,False
mirrored_strategy.py,_make_collective_ops_with_fallbacks,34,11,True
mirrored_strategy.py,_initialize_single_worker,16,4,False
mirrored_strategy.py,_initialize_multi_worker,40,6,True
mirrored_strategy.py,_input_workers_with_options,22,8,False
mirrored_strategy.py,_input_workers,2,1,False
mirrored_strategy.py,_get_variable_creator_initial_value,23,5,False
mirrored_strategy.py,_create_variable,40,3,True
mirrored_strategy.py,_validate_colocate_with_variable,3,1,False
mirrored_strategy.py,_make_dataset_iterator,6,1,False
mirrored_strategy.py,_make_input_fn_iterator,14,2,False
mirrored_strategy.py,_experimental_distribute_dataset,14,3,False
mirrored_strategy.py,_experimental_make_numpy_dataset,3,1,False
mirrored_strategy.py,_distribute_datasets_from_function,13,2,False
mirrored_strategy.py,_experimental_distribute_values_from_function,7,2,False
mirrored_strategy.py,_experimental_run_steps_on_iterator,58,5,True
mirrored_strategy.py,_broadcast_to,13,3,False
mirrored_strategy.py,_call_for_each_replica,3,1,False
mirrored_strategy.py,_configure,17,3,False
mirrored_strategy.py,_update_config_proto,4,1,False
mirrored_strategy.py,_get_cross_device_ops,26,6,False
mirrored_strategy.py,_gather_to_implementation,9,2,False
mirrored_strategy.py,_reduce_to,27,4,False
mirrored_strategy.py,_batch_reduce_to,12,4,False
mirrored_strategy.py,_update,14,3,False
mirrored_strategy.py,_replica_ctx_all_reduce,24,6,False
mirrored_strategy.py,_replica_ctx_update,15,4,False
mirrored_strategy.py,_update_non_slot,11,3,False
mirrored_strategy.py,read_var,7,3,False
mirrored_strategy.py,value_container,2,1,False
mirrored_strategy.py,_num_replicas_in_sync,2,1,False
mirrored_strategy.py,worker_devices,2,1,False
mirrored_strategy.py,worker_devices_by_replica,2,2,False
mirrored_strategy.py,parameter_devices,2,1,False
mirrored_strategy.py,experimental_between_graph,2,1,False
mirrored_strategy.py,experimental_should_init,2,1,False
mirrored_strategy.py,should_checkpoint,2,1,False
mirrored_strategy.py,should_save_summary,2,1,False
mirrored_strategy.py,non_slot_devices,4,1,False
mirrored_strategy.py,_global_batch_size,9,1,False
mirrored_strategy.py,_in_multi_worker_mode,3,1,False
mirrored_strategy.py,_get_local_replica_id,2,1,False
mirrored_strategy.py,_get_replica_id_in_sync_group,2,1,False
mirrored_strategy.py,_real_mirrored_creator,24,5,False
mirrored_strategy.py,body,10,2,False
mirrored_strategy.py,get_values,20,6,False
mirrored_strategy.py,initial_value_fn,8,3,False
graph_only_ops.py,graph_placeholder,22,4,False
input_lib_type_spec_test.py,_check_type_spec_structure,4,2,False
input_lib_type_spec_test.py,_create_text_file,4,2,False
input_lib_type_spec_test.py,testTypeSpec,22,2,False
input_lib_type_spec_test.py,testTypeSpecRoundTrip,23,2,False
input_lib_type_spec_test.py,testDoesNotTriggerFunctionTracing,29,2,False
input_lib_type_spec_test.py,testInputSignatureForPerReplicaValues,22,2,False
input_lib_type_spec_test.py,testInputSignatureForNestedPerReplicaValues,13,2,False
input_lib_type_spec_test.py,testMostSpecificCompatibleType,24,2,False
input_lib_type_spec_test.py,testFromFunctionInputSignatureForPerReplicaValuesWithOptions,56,4,True
input_lib_type_spec_test.py,testTypeSpecBase,18,1,False
input_lib_type_spec_test.py,testTypeSpecReturnedFromTFFunction,37,2,True
input_lib_type_spec_test.py,testTypeSpecRaggedTensor,43,1,True
input_lib_type_spec_test.py,testTypeSpecComponents,32,1,True
input_lib_type_spec_test.py,testDistributedDatasetsFromFunctionSpec,53,4,True
input_lib_type_spec_test.py,testTypeSpec,48,1,True
input_lib_type_spec_test.py,testTypeSpecRoundTrip,39,2,True
input_lib_type_spec_test.py,testDoesNotTriggerFunctionTracing,48,3,True
input_lib_type_spec_test.py,f,7,2,False
input_lib_type_spec_test.py,process_inputs,2,1,False
input_lib_type_spec_test.py,process_inputs,2,1,False
input_lib_type_spec_test.py,dataset_fn,7,1,False
input_lib_type_spec_test.py,process_inputs,2,1,False
input_lib_type_spec_test.py,create_dataset,3,1,False
input_lib_type_spec_test.py,create_dist_dataset,3,1,False
input_lib_type_spec_test.py,dataset_fn,7,1,False
input_lib_type_spec_test.py,process_inputs,2,1,False
input_lib_type_spec_test.py,f,7,2,False
backprop_util.py,_DTypeFromTensor,22,9,False
backprop_util.py,IsTrainable,14,3,False
backprop_util.py,FlattenNestedIndexedSlices,9,4,False
backprop_util.py,AggregateIndexedSlicesGradients,25,10,False
v2_compat.py,register_data_v2_callback,2,1,False
v2_compat.py,enable_v2_behavior,31,2,True
v2_compat.py,disable_v2_behavior,32,2,True
shared_variable_creator_test.py,_canonicalize,2,1,False
shared_variable_creator_test.py,testNoName,2,1,False
shared_variable_creator_test.py,testPatternInMiddle,2,1,False
shared_variable_creator_test.py,testPatternAtEnd,2,1,False
shared_variable_creator_test.py,testWrongPatterns,4,1,False
shared_variable_creator_test.py,testSharedVariable,21,2,False
session.py,_get_indexed_slices_value_from_fetches,4,2,False
session.py,_get_feeds_for_indexed_slices,4,2,False
session.py,_convert_to_numpy_obj,7,2,False
session.py,register_session_run_conversion_functions,54,3,True
session.py,_is_attrs_instance,3,1,False
session.py,_get_attrs_values,4,2,False
session.py,_uniquify_fetches,34,4,True
session.py,_name_list,10,2,False
session.py,graph,3,1,False
session.py,sess_str,3,1,False
session.py,run,3,1,False
session.py,partial_run_setup,3,1,False
session.py,partial_run,3,1,False
session.py,unique_fetches,8,1,False
session.py,build_results,13,1,False
session.py,for_fetch,32,7,True
session.py,__init__,32,5,True
session.py,unique_fetches,2,1,False
session.py,build_results,6,2,False
session.py,__init__,12,3,False
session.py,unique_fetches,2,1,False
session.py,build_results,13,5,False
session.py,__init__,18,3,False
session.py,unique_fetches,2,1,False
session.py,build_results,7,1,False
session.py,__init__,10,2,False
session.py,unique_fetches,2,1,False
session.py,build_results,5,3,False
session.py,__init__,35,9,True
session.py,_assert_fetchable,7,2,False
session.py,fetches,7,1,False
session.py,targets,7,1,False
session.py,build_results,46,8,True
session.py,__init__,5,1,False
session.py,name,2,1,False
session.py,device_type,2,1,False
session.py,memory_limit_bytes,2,1,False
session.py,incarnation,2,1,False
session.py,__repr__,7,1,False
session.py,__init__,75,11,True
session.py,list_devices,37,2,True
session.py,close,12,3,False
session.py,__del__,16,4,False
session.py,graph,3,1,False
session.py,graph_def,8,1,False
session.py,sess_str,2,1,False
session.py,as_default,54,1,True
session.py,run,120,6,True
session.py,partial_run,50,1,True
session.py,partial_run_setup,80,10,True
session.py,_run,92,18,True
session.py,make_callable,125,12,True
session.py,_do_run,45,5,True
session.py,_do_call,22,5,False
session.py,_extend_graph,3,1,False
session.py,_register_dead_handle,19,4,False
session.py,_update_with_movers,25,6,False
session.py,_call_tf_sessionrun,5,1,False
session.py,_call_tf_sessionprun,3,1,False
session.py,_make_callable_from_options,12,1,False
session.py,__init__,25,1,False
session.py,__enter__,11,3,False
session.py,__exit__,39,6,True
session.py,reset,32,4,True
session.py,__init__,53,4,True
session.py,close,14,3,False
session.py,_generator,3,3,False
session.py,_feed_fn,6,3,False
session.py,_setup_fn,4,1,False
session.py,_feed_fn,6,3,False
session.py,_callable_template_with_options_and_metadata,25,8,False
session.py,_run_fn,5,1,False
session.py,_prun_fn,5,2,False
session.py,__init__,10,1,False
session.py,__call__,14,4,False
session.py,__del__,8,4,False
session.py,_generic_run,5,2,False
session.py,_single_operation_run,2,1,False
session.py,_single_tensor_run,3,1,False
session.py,_fetch_handler_run,4,1,False
tensor_test.py,_create_tensor,11,4,False
tensor_test.py,testScalarTensor,8,1,False
tensor_test.py,testBadConstructorArgs,20,2,False
tensor_test.py,testNumpyValue,4,1,False
tensor_test.py,testNumpyDtypeSurvivesThroughTensorConversion,10,3,False
tensor_test.py,testNumpyValueWithCast,8,1,False
tensor_test.py,testNumpyOrderHandling,4,1,False
tensor_test.py,testNumpyArrayDtype,4,1,False
tensor_test.py,testNdimsAgreesWithNumpy,12,1,False
tensor_test.py,testLenAgreesWithNumpy,15,1,False
tensor_test.py,testCopy,9,1,False
tensor_test.py,testConstantDtype,3,1,False
tensor_test.py,testTensorAndNumpyMatrix,7,1,False
tensor_test.py,testNumpyArrayInterface,16,1,False
tensor_test.py,testFloatDowncast,6,1,False
tensor_test.py,testBool,8,1,False
tensor_test.py,testIndex,5,1,False
tensor_test.py,testIntDowncast,7,1,False
tensor_test.py,testTensorCreationFailure,5,1,False
tensor_test.py,testMultiLineTensorStr,5,1,False
tensor_test.py,testMultiLineTensorRepr,8,1,False
tensor_test.py,testTensorStrReprObeyNumpyPrintOptions,11,1,False
tensor_test.py,testZeroDimTensorStr,3,1,False
tensor_test.py,testZeroDimTensorRepr,5,1,False
tensor_test.py,testZeroSizeTensorStr,3,1,False
tensor_test.py,testZeroSizeTensorRepr,5,1,False
tensor_test.py,testStringTensor,5,1,False
tensor_test.py,testIterateOverTensor,5,2,False
tensor_test.py,testIterateOverScalarTensorRaises,5,1,False
tensor_test.py,testStringTensorOnGPU,4,1,False
tensor_test.py,testInvalidUTF8ProducesReasonableError,5,2,False
tensor_test.py,testConvertToTensorPreferredDtypeIsRespected,7,1,False
tensor_test.py,testCompatibility,38,3,True
tensor_test.py,testCConvertToTensor,3,1,False
tensor_test.py,testConvertToTensorAllowsOverflow,2,1,False
tensor_test.py,testConvertToTensorNumpyZeroDim,8,2,False
tensor_test.py,testConvertToTensorNumpyScalar,6,1,False
tensor_test.py,testEagerTensorError,4,1,False
tensor_test.py,testEagerLargeConstant,4,2,False
tensor_test.py,test_numpyIsView,5,1,False
tensor_test.py,test_numpyFailsForResource,5,1,False
tensor_test.py,test_numpyFailsForVariant,6,1,False
tensor_test.py,testMemoryviewFailsForResource,4,1,False
tensor_test.py,testMemoryviewFailsForVariant,5,1,False
tensor_test.py,testMemoryviewIsReadonly,3,1,False
tensor_test.py,testMemoryviewScalar,4,1,False
tensor_test.py,testMemoryviewEmpty,3,1,False
tensor_test.py,testMemoryviewCopyToCPU,5,1,False
tensor_test.py,testResourceTensorCopy,14,2,False
tensor_test.py,testEagerTensorFormat,7,1,False
tensor_test.py,testEagerTensorFormatForResource,28,1,False
tensor_test.py,testEagerTensorFormatForVariant,11,1,False
tensor_test.py,testNumpyTooManyDimensions,8,2,False
tensor_test.py,testNumpyDimsTooBig,9,1,False
tensor_test.py,setUp,3,1,False
tensor_test.py,testListOfThree,10,1,False
tensor_test.py,testEmptyTensorList,4,1,False
tensor_test.py,testTensorListContainsNonTensors,12,1,False
tensor_test.py,testTensorListNotList,7,1,False
tensor_test.py,testNegativeSliceDim,6,1,False
tensor_test.py,testUnicode,2,1,False
tensor_test.py,testFloatTensor,5,1,False
tensor_test.py,testSliceDimOutOfRange,34,1,True
tensor_test.py,testTensorDir,11,1,False
tensor_test.py,testNonRectangularPackAsConstant,5,1,False
tensor_test.py,testFloatAndIntAreConvertibleToComplex,5,1,False
tensor_test.py,make_regex,2,1,False
tensor_test.py,__init__,2,1,False
tensor_test.py,__array_interface__,2,1,False
remote_execution_test.py,get_server_def,18,2,False
remote_execution_test.py,__init__,7,1,False
remote_execution_test.py,setUp,11,1,False
remote_execution_test.py,tearDown,7,1,False
remote_execution_test.py,testGpuToRemoteCopy,7,1,False
remote_execution_test.py,testGpuToRemoteOp,7,1,False
remote_execution_test.py,testDefunMatmul,10,1,False
remote_execution_test.py,testSimpleMatmul,9,1,False
remote_execution_test.py,testEagerPyFuncPlacement,15,2,False
remote_execution_test.py,testSimpleWeightRead,7,1,False
remote_execution_test.py,testTapeWeightRead,11,1,False
remote_execution_test.py,testServerDefChanged,30,1,False
remote_execution_test.py,testConnectToRemoteServer,10,1,False
remote_execution_test.py,testContextDeviceUpdated,12,1,False
remote_execution_test.py,f,2,1,False
trackable_view_test.py,test_children,8,1,False
trackable_view_test.py,test_descendants,8,1,False
context_tpu_platform_test.py,testGetCompilerIrWithVariable,13,1,False
context_tpu_platform_test.py,test_func,2,1,False
remote_cluster_test.py,get_server_def,19,2,False
remote_cluster_test.py,__init__,60,1,True
remote_cluster_test.py,setUp,12,1,False
remote_cluster_test.py,tearDown,4,1,False
remote_cluster_test.py,testCheckPreemption,16,1,False
remote_cluster_test.py,testServerAdded,18,1,False
remote_cluster_test.py,testServerRemoved,21,1,False
remote_cluster_test.py,testServerReplaced,9,1,False
remote_cluster_test.py,testFunctionServerAdded,22,1,False
remote_cluster_test.py,testFunctionServerRemoved,24,1,False
remote_cluster_test.py,testFunctionServerRemovedAddedBack,26,1,False
remote_cluster_test.py,testFunctionServerReplaced,16,1,False
remote_cluster_test.py,testFunctionRegisteredAndRemoved,30,2,False
remote_cluster_test.py,testPendingNodesServerReplaced,25,3,False
remote_cluster_test.py,testMultiThreadPendingNodesServerReplaced,42,4,True
remote_cluster_test.py,testMultiThreadPendingNodesLockFree,40,3,True
remote_cluster_test.py,testDistributedFunctionServerAdded,18,1,False
remote_cluster_test.py,testDistributedFunctionServerRemovedAddedBack,23,1,False
remote_cluster_test.py,testDistributedFunctionBothServersReplaced,35,3,True
remote_cluster_test.py,testDistributedFunctionPendingNodesServerReplaced,41,3,True
remote_cluster_test.py,testParameterServerMultiExecutors,56,2,True
remote_cluster_test.py,testCheckAlive,11,1,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,update_server_def_fn,6,3,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,thread_fn,7,2,False
remote_cluster_test.py,update_server_def_fn,7,3,False
remote_cluster_test.py,worker_fn,2,1,False
remote_cluster_test.py,thread_fn,5,2,False
remote_cluster_test.py,update_server_def_fn,4,2,False
remote_cluster_test.py,worker_fn,4,1,False
remote_cluster_test.py,worker_fn,4,1,False
remote_cluster_test.py,worker_fn,6,1,False
remote_cluster_test.py,worker_fn,6,1,False
remote_cluster_test.py,thread_fn,6,2,False
remote_cluster_test.py,update_server_def_fn,6,3,False
remote_cluster_test.py,worker_fn,7,1,False
remote_cluster_test.py,thread_fn,6,2,False
remote_cluster_test.py,update_server_def_fn,4,2,False
remote_cluster_test.py,worker_fn,2,1,False
distributed_variable_test.py,_device_str,2,1,False
distributed_variable_test.py,_nested_value,2,1,False
distributed_variable_test.py,mirrored_and_tpu_strategy_combinations,9,1,False
distributed_variable_test.py,checkpoint_test_helper,48,1,True
distributed_variable_test.py,_make_index_slices,5,2,False
distributed_variable_test.py,testExtendsVariable,5,1,False
distributed_variable_test.py,testCheckpointing,8,3,False
distributed_variable_test.py,testAsyncCheckpointing,9,3,False
distributed_variable_test.py,testTraceback,18,2,False
distributed_variable_test.py,testSelectReplica,5,1,False
distributed_variable_test.py,testIsTensorLike,12,3,False
distributed_variable_test.py,testAssignReturnValueIsTensorLike,29,5,False
distributed_variable_test.py,testDeepCopy,34,3,True
distributed_variable_test.py,testAssignSignature,28,5,False
distributed_variable_test.py,testStrategyExtendedUpdate,29,4,False
distributed_variable_test.py,testSaveNonDistributed,200,8,True
distributed_variable_test.py,testUnsaveable,63,10,True
distributed_variable_test.py,testPackedVariable,24,3,False
distributed_variable_test.py,testIgnorePackedVariableInSaveContext,10,1,False
distributed_variable_test.py,assert_is_tensor_like,8,1,False
distributed_variable_test.py,assert_is_deep_copy,18,4,False
distributed_variable_test.py,_discard_return,3,1,False
distributed_variable_test.py,_test,18,3,False
distributed_variable_test.py,_assert,2,1,False
distributed_variable_test.py,_with_control_dep,3,1,False
distributed_variable_test.py,_assert_unsaveable,9,2,False
distributed_variable_test.py,assign,12,1,False
distributed_variable_test.py,f,4,1,False
device_util_test.py,setUp,3,1,False
device_util_test.py,testCurrentDeviceWithGlobalGraph,11,1,False
device_util_test.py,testCurrentDeviceWithNonGlobalGraph,4,1,False
device_util_test.py,testCurrentDeviceWithEager,5,1,False
device_util_test.py,testCanonicalizeWithoutDefaultDevice,15,2,False
device_util_test.py,testCanonicalizeWithoutDefaultDeviceCollectiveEnabled,14,1,False
device_util_test.py,testCanonicalizeWithDefaultDevice,15,1,False
device_util_test.py,testResolveWithDeviceScope,12,1,False
remote_mirrored_strategy_eager_test.py,get_gpus,7,3,False
remote_mirrored_strategy_eager_test.py,_get_num_gpus,2,1,False
remote_mirrored_strategy_eager_test.py,testNumReplicasInSync,2,1,False
remote_mirrored_strategy_eager_test.py,testMinimizeLoss,2,1,False
remote_mirrored_strategy_eager_test.py,testDeviceScope,2,1,False
remote_mirrored_strategy_eager_test.py,testMakeInputFnIteratorWithDataset,2,1,False
remote_mirrored_strategy_eager_test.py,testMakeInputFnIteratorWithCallable,2,1,False
input_lib_test.py,_wrap_iterator,38,3,True
input_lib_test.py,_wrap_dataset,24,3,False
input_lib_test.py,_assert_iterator_values,20,6,False
input_lib_test.py,_assert_dataset_values_for_loop,10,5,False
input_lib_test.py,_test_input_iteration,113,19,True
input_lib_test.py,_create_dataset_or_input_fn,5,2,False
input_lib_test.py,testMultiDeviceIterInitialize,19,2,False
input_lib_test.py,testOneDeviceCPU,14,2,False
input_lib_test.py,testAutoShardExplicit,40,5,True
input_lib_test.py,testOneDeviceCPUMultiWorker,14,2,False
input_lib_test.py,testTwoDevicesOneGPUOneCPU,15,2,False
input_lib_test.py,testTPU,19,3,False
input_lib_test.py,testTupleDataset,23,2,False
input_lib_test.py,testTupleDatasetMultiworker,25,2,False
input_lib_test.py,testIterableIterator,11,2,False
input_lib_test.py,testIteratorAndDatasetEnumerateError,17,2,False
input_lib_test.py,testIterableIteratorError,33,4,True
input_lib_test.py,testUnevenDatasetBatches,18,2,False
input_lib_test.py,testUnevenDatasetBatchesMultiWorker,48,5,True
input_lib_test.py,testUnevenDatasetBatchesMultiWorkerFourReplicas,50,5,True
input_lib_test.py,testBatchSplitting,30,3,False
input_lib_test.py,testBatchSplittingMultiWorker,38,3,True
input_lib_test.py,testCacheAcrossIteration,13,4,False
input_lib_test.py,testShuffleAcrossIterations,17,5,False
input_lib_test.py,testGetNextOptionalShapeFinite,23,1,False
input_lib_test.py,testGetNextOptionalShapeInfinite,26,1,False
input_lib_test.py,testGetNextOptionalShapeEmpty,27,1,False
input_lib_test.py,testAutoshardingOption,30,3,False
input_lib_test.py,testDifferentDatasetsMultiWorker,26,2,False
input_lib_test.py,testLoopOverDatasetInTFFunction,20,1,False
input_lib_test.py,testRaggedSparse,110,7,True
input_lib_test.py,testRaggedSparseGetNextAsOptional,34,4,True
input_lib_test.py,testRaggedSparseGetNextAsOptionalInLoop,69,4,True
input_lib_test.py,testMWMSPartialBatch,41,1,True
input_lib_test.py,testMWMSPartialBatchWithLegacyRebatch,57,1,True
input_lib_test.py,testMWMSWithDataSharding,49,3,True
input_lib_test.py,testDevicePlacementForPerWorkerValuesWithPrefetch,16,6,False
input_lib_test.py,testDevicePlacementForPerWorkerValuesWithoutPrefetch,20,6,False
input_lib_test.py,testDevicePlacementForInvalidCombinations,10,1,False
input_lib_test.py,testPrefetchBufferSizeInputOptions,14,3,False
input_lib_test.py,testOutputValuesForPerWorkerInputOptions,15,3,False
input_lib_test.py,testOutputValuesForPerReplicaInputOptions,16,5,False
input_lib_test.py,setUp,14,3,False
input_lib_test.py,testTfDataService,30,4,False
input_lib_test.py,testDistributeDatasetFromFunction,50,5,True
input_lib_test.py,testDistributeDatasetFromFunctionNested,43,5,True
input_lib_test.py,init_func_for_iter,2,1,False
input_lib_test.py,dataset_fn,5,1,False
input_lib_test.py,dataset_fn,5,1,False
input_lib_test.py,enumerate_fn,3,2,False
input_lib_test.py,dataset_fn,9,2,False
input_lib_test.py,dataset_fn,9,2,False
input_lib_test.py,dataset_fn,3,1,False
input_lib_test.py,train_fn,11,3,False
input_lib_test.py,train_fn,12,2,False
input_lib_test.py,train_fn,13,3,False
input_lib_test.py,dataset_fn,5,2,False
input_lib_test.py,iterator_fn,7,2,False
input_lib_test.py,dataset_fn,14,2,False
input_lib_test.py,sum_batch,12,1,False
input_lib_test.py,_reduce,3,2,False
input_lib_test.py,sum_for_loop,5,2,False
input_lib_test.py,sum_while_loop,7,3,False
input_lib_test.py,dataset_fn,13,3,False
input_lib_test.py,dataset_fn,14,2,False
input_lib_test.py,sum_batch,16,1,False
input_lib_test.py,_reduce,3,2,False
input_lib_test.py,sum_while_loop,12,3,False
input_lib_test.py,dataset_fn,12,1,False
input_lib_test.py,dataset_fn,22,1,False
input_lib_test.py,dataset_fn,12,1,False
input_lib_test.py,dataset_fn,2,1,False
input_lib_test.py,dataset_fn,3,1,False
input_lib_test.py,dataset_fn,3,1,False
input_lib_test.py,dataset_fn,4,1,False
input_lib_test.py,dataset_fn,4,1,False
input_lib_test.py,dataset_fn,3,1,False
input_lib_test.py,dataset_fn,8,1,False
input_lib_test.py,dataset_fn,10,1,False
input_lib_test.py,test_get_next,19,3,False
input_lib_test.py,test_get_next_as_optional,16,1,False
input_lib_test.py,replica_fn1,2,1,False
input_lib_test.py,replica_fn2,2,1,False
input_lib_test.py,assign_add_fn,2,1,False
input_lib_test.py,map_fn,7,2,False
input_lib_test.py,map_fn,11,1,False
input_lib_test.py,map_fn,2,1,False
input_lib_test.py,data_fn,5,1,False
input_lib_test.py,_sum,5,2,False
input_util.py,get_distributed_dataset,61,2,True
input_util.py,get_distributed_datasets_from_function,71,9,True
gen_gradient_input_output_exclusions.py,main,3,1,False
core.py,_status_to_exception,12,2,False
core.py,__init__,5,1,False
core.py,__str__,3,1,False
summary_op_util.py,skip_summary,22,4,False
